Id,SalePrice
1461,160776.14
1462,158932.89
1463,155371.92
1464,160199.12
1465,154792.47
1466,145923.62
1467,150064.92
1468,153495.02
1469,158288.05
1470,167135.45
1471,158625.66
1472,155397.72
1473,156963.42
1474,161405.08
1475,162022.12
1476,167625.52
1477,166476.7
1478,172106.72
1479,167412.06
1480,163754.64
1481,175571.7
1482,172477.73
1483,155834.33
1484,160071.14
1485,161697.81
1486,156268.73
1487,163603.84
1488,183178.34
1489,164232.75
1490,173709.84
1491,170416.61
1492,159103.2
1493,158477.16
1494,176567.94
1495,172107.72
1496,172989.89
1497,169437.02
1498,172210.5
1499,171969.89
1500,171816.12
1501,171876.11
1502,166647.47
1503,169073.33
1504,169371.89
1505,175053.08
1506,161466.05
1507,182993.1
1508,183359.4
1509,182774.55
1510,169250.8
1511,157899.08
1512,180751.5
1513,150347.4
1514,156989.02
1515,175280.77
1516,175551.11
1517,161907.97
1518,155243.06
1519,170390.3
1520,170956.23
1521,164953.69
1522,163853.06
1523,164798.19
1524,173649.56
1525,176125.95
1526,173970.95
1527,179899.89
1528,164059.61
1529,167653.16
1530,170013.39
1531,157328.19
1532,171555.47
1533,165702.47
1534,181610.25
1535,177045.78
1536,174838.36
1537,161257.69
1538,159050.7
1539,172548.81
1540,171132.89
1541,165398.86
1542,172540.25
1543,165916.73
1544,174327.03
1545,177324.27
1546,177642.14
1547,161763.67
1548,174983.14
1549,180312.64
1550,173293.7
1551,173798.17
1552,178368.36
1553,162080.7
1554,166924.7
1555,155008.88
1556,138722.25
1557,177302.97
1558,165133.92
1559,172771.77
1560,157641.48
1561,176237.53
1562,164996.97
1563,164592.44
1564,175643.22
1565,155590.2
1566,151462.73
1567,184547.8
1568,158146.83
1569,190955.7
1570,179960.12
1571,162799.5
1572,174659.55
1573,186582.56
1574,153930.55
1575,157188.4
1576,174175.98
1577,171697.05
1578,176008.1
1579,172976.7
1580,170628.34
1581,155059.3
1582,165807.92
1583,175271.4
1584,170449.45
1585,170412.89
1586,168061.69
1587,173900.14
1588,172319.9
1589,175790.67
1590,169669.69
1591,151123.08
