Id,SalePrice
1461,120546.77999939639
1462,167760.19283351302
1463,187146.88354870546
1464,195195.43291270602
1465,187951.32483644783
1466,177090.22577011585
1467,176999.479644306
1468,167980.5714273719
1469,181423.24383882806
1470,125375.06385317445
1471,194854.77236221358
1472,95914.44178676605
1473,98634.19684511423
1474,151450.66212963313
1475,127996.40214488097
1476,389767.03543817124
1477,266127.51355213544
1478,288111.7791059613
1479,292421.4968156578
1480,435605.14663648605
1481,319241.8591102585
1482,208256.42446121946
1483,175207.22462388742
1484,165618.3391351426
1485,180886.95812190938
1486,195288.46258464325
1487,353990.9308826538
1488,234446.0808382444
1489,209365.94859733302
1490,226483.38312747944
1491,190277.88817923516
1492,88003.96904940158
1493,182491.83394654095
1494,290447.0283082947
1495,306049.10645470023
1496,239676.9902004525
1497,180563.94155389685
1498,162184.201056391
1499,162510.80066937208
1500,153498.686020948
1501,166502.45711981133
1502,160722.91691227257
1503,301570.7111934839
1504,248155.39151934776
1505,221846.6248956794
1506,196447.67671822011
1507,250182.33045350015
1508,198718.54338308424
1509,163922.88025607914
1510,147665.16918314117
1511,146749.4057452008
1512,170330.4674694538
1513,139638.24512121268
1514,168465.19124998897
1515,198562.72376003116
1516,152966.61160698533
1517,166946.43556977063
1518,128153.45233239979
1519,219864.73858421537
1520,132566.48848561198
1521,135582.6103791669
1522,168107.49783555418
1523,113047.51506901532
1524,118772.63035949506
1525,126974.87306492776
1526,116562.61951902509
1527,114073.10984928906
1528,130122.17181505263
1529,144082.17118828
1530,169068.26194898784
1531,110006.16532703862
1532,97383.4801722411
1533,148036.16556712426
1534,123315.04723346978
1535,145897.36245090383
1536,106095.52082218975
1537,72407.64709778875
1538,159878.37398517877
1539,198381.80367852002
1540,102340.02692219615
1541,134202.0809731055
1542,134496.22837249935
1543,203209.95293459855
1544,78349.35401161946
1545,104151.06805638969
1546,136115.2852946669
1547,129884.0164354667
1548,133005.02954552695
1549,107960.61499625444
1550,135954.4207308963
1551,112158.47370308079
1552,142054.11366635747
1553,149025.1715084333
1554,110175.46804848686
1555,174035.50708004832
1556,87289.12642849982
1557,102111.64343652129
1558,94749.50338843465
1559,99160.58467084542
1560,140855.29706550017
1561,142893.12359767407
1562,129183.21490234882
1563,116254.0683427602
1564,158543.40230046213
1565,152007.54173740745
1566,248691.1898591593
1567,75694.44185283035
1568,230817.29827240855
1569,146014.52099950612
1570,145928.17509955168
1571,122923.58160731383
1572,148827.44128719717
1573,261980.66588295996
1574,120653.10128672421
1575,234453.0984042287
1576,228936.06222181636
1577,199148.65951947737
1578,154466.31408420205
1579,145499.68431532252
1580,191506.88413332272
1581,164488.1893639179
1582,127076.23525888845
1583,329073.45822175837
1584,225167.42387369517
1585,138375.4178425135
1586,74354.68684835732
1587,98409.11163988578
1588,156381.58411689848
1589,92896.50416766721
1590,133626.19834026136
1591,91929.19443921372
1592,110814.92006047443
1593,130392.91170157492
1594,166613.2719727829
1595,112422.24809332247
1596,228830.8613693714
1597,180968.15880749244
1598,199222.94325967747
1599,195852.77107219025
1600,178032.3012216203
1601,78958.87448967993
1602,115741.67023401707
1603,105815.96689464338
1604,274162.05656396225
1605,244837.15541446264
1606,160400.67099665105
1607,170808.89796465635
1608,217306.95671690124
1609,193977.92329531032
1610,155247.97773562986
1611,138783.2063137088
1612,165355.8412282765
1613,153835.92467792946
1614,131127.13134699315
1615,93414.18077111244
1616,73118.15804818459
1617,96682.42238789797
1618,121367.37024820092
1619,141863.65208867192
1620,168153.29333405942
1621,134285.04856705666
1622,141245.34895276278
1623,293531.246357169
1624,208945.02599529922
1625,121484.83443813026
1626,161022.75509684533
1627,185107.70505506414
1628,285540.04707387835
1629,178404.5562086664
1630,368199.9984721141
1631,216124.9527770305
1632,243143.32490171492
1633,171734.72216218952
1634,187663.49529865943
1635,181420.15250688046
1636,152505.87248082086
1637,194411.14859791286
1638,205571.84523963928
1639,177824.26813036948
1640,257683.4807315264
1641,178353.61701273173
1642,218941.11863668263
1643,226277.4703054713
1644,235538.37742070667
1645,189432.90581545234
1646,161700.42351597548
1647,159760.62919829972
1648,130863.27710194886
1649,140319.93298565783
1650,119861.87970070727
1651,122076.17140291687
1652,95337.72187206894
1653,101265.08967638761
1654,146480.61713271402
1655,151165.02304454148
1656,144950.43978367187
1657,144960.44312565587
1658,146547.50038257986
1659,129500.33550896123
1660,154853.17192343622
1661,452727.26171109825
