Id,SalePrice
1461,122419.62290996459
1462,164402.59024732193
1463,190268.28464961253
1464,187815.40572360458
1465,197764.47096164463
1466,177058.3228906964
1467,174400.4899076281
1468,165807.66585009103
1469,185340.6369281323
1470,122593.12376038675
1471,202233.076642086
1472,95313.120644523
1473,93745.16932861038
1474,146998.958127794
1475,124253.58838618314
1476,384926.7931242671
1477,260595.3837605783
1478,285098.0056886346
1479,291818.19943713304
1480,473368.0344114822
1481,325889.55517083296
1482,208238.30978096346
1483,159995.19714309502
1484,167539.09443930682
1485,182132.83454483552
1486,192259.22111113046
1487,386568.2953698883
1488,230158.99920646002
1489,216288.16820000566
1490,219088.2162472581
1491,199487.15508682013
1492,92811.08788768006
1493,195256.34015052885
1494,277449.4825808497
1495,297327.9515108784
1496,250146.1366231676
1497,191806.31549336322
1498,156207.73846078597
1499,161127.73691244976
1500,150927.14659627635
1501,177942.9953560349
1502,148857.22812565888
1503,327512.2382268187
1504,243381.1106813982
1505,223064.62354931503
1506,188211.5111580542
1507,240943.52301830615
1508,194442.20087361053
1509,167861.84518217525
1510,149332.67386400877
1511,145065.07022733704
1512,170759.4695079629
1513,133623.0184507277
1514,153243.6980326418
1515,177279.63464112283
1516,140811.58249986861
1517,167495.05250465643
1518,124505.07010356314
1519,232394.32936214554
1520,135037.14202965255
1521,139765.31093247503
1522,169655.48646653007
1523,108684.43225908052
1524,120422.46262204068
1525,118182.59613281436
1526,111026.88795117848
1527,107172.93228955688
1528,126792.20366606054
1529,146892.85331349366
1530,169834.14497511432
1531,99894.31953457205
1532,91491.90838075457
1533,142550.28939752933
1534,123661.02722484298
1535,152755.74463417748
1536,104579.97176379869
1537,70422.63578400027
1538,156884.4935102169
1539,196836.83012221582
1540,99182.93905960975
1541,140128.60034941183
1542,138545.40065499872
1543,212504.3545440841
1544,78452.31641669653
1545,104120.57100064807
1546,127263.90422926856
1547,131594.86300478276
1548,134691.01341817382
1549,105260.73937847304
1550,131155.43457900794
1551,117937.53987630185
1552,141824.49001490825
1553,148704.0811262059
1554,119185.32922266427
1555,178342.45645140758
1556,81469.50564511036
1557,108036.74819763881
1558,99175.242505638
1559,103937.60924508657
1560,133174.9753648446
1561,126582.29325594183
1562,131665.55863450078
1563,116256.66368351055
1564,164742.24594439974
