Id,SalePrice
1461,120334.05954424798
1462,161813.79752974934
1463,189527.00633726586
1464,196146.84897507384
1465,183771.58706395468
1466,170663.7704041917
1467,172684.5476441611
1468,167016.25951359462
1469,175466.26500625053
1470,125773.37156637185
1471,194737.97204951185
1472,96773.52319056689
1473,97649.3642905472
1474,145696.1132588788
1475,118190.6461134438
1476,412812.977336702
1477,260939.50487739983
1478,293716.11979191663
1479,282933.59543482703
1480,504133.87329754746
1481,333956.89404085267
1482,209468.04433579123
1483,176572.6793812709
1484,169988.39307734117
1485,176021.23749267633
1486,193048.57036576353
1487,345531.65126831766
1488,230377.82030176316
1489,214769.6833369736
1490,230513.33138975478
1491,190252.26291776457
1492,96000.03998831073
1493,182513.33200023882
1494,294777.2326529769
1495,291540.4875640286
1496,240911.85488188805
1497,183381.26922014897
1498,159973.27593098037
1499,159618.38973053845
1500,158611.53590631692
1501,177273.1895993947
1502,155984.55270247452
1503,309439.7512462664
1504,245127.1677948992
1505,223951.76488436345
1506,189904.66595120338
1507,244374.59975261457
1508,192940.78883494798
1509,158594.11142558348
1510,150805.61148358675
1511,141512.3383236397
1512,171146.13160636803
1513,126366.47008956452
1514,169983.8812554034
1515,199440.76385402816
1516,152186.25900975682
1517,158055.03911445034
1518,130556.38478841071
1519,219961.96142600724
1520,134374.6293053283
1521,136125.21187913296
1522,165288.0445878587
1523,108741.81750791421
1524,115421.63397374912
1525,118511.69533149492
1526,113843.02018365737
1527,103665.63478883513
1528,133229.2281886101
1529,141911.66133301874
1530,160048.72973281055
1531,107255.3259520098
1532,91497.89694110783
1533,143245.86670115832
1534,113002.33062746288
1535,148868.15964839357
1536,97363.03129747517
1537,61586.891316713096
1538,160635.03392040785
1539,200277.07721729742
1540,93374.66924295797
1541,132138.16178466647
1542,132084.18234542062
1543,203743.00178298543
1544,84074.56267527812
1545,105393.75090521555
1546,124778.43971124126
1547,132880.29110098
1548,127140.14840641564
1549,108886.96016225555
1550,131859.20952828365
1551,96987.05583774667
1552,138351.77529378442
1553,143268.36438553216
1554,112463.92211133454
1555,182173.40858945294
1556,99021.30248951352
1557,100040.59516562916
1558,92152.21868094675
1559,71956.91129077988
1560,123492.78857881235
1561,137296.24502570712
1562,124583.59950580823
1563,114237.38827746744
1564,151945.03006613837
1565,141318.7727629511
1566,237317.13064929354
1567,68706.87206655441
1568,231589.42543513066
1569,148985.20780553296
1570,138093.98249412148
1571,117652.93779343143
1572,141916.5162460465
1573,243869.4882742786
1574,112440.26035055034
1575,221946.99937378627
1576,236643.0934132691
1577,206552.7241291132
1578,139592.59733097092
1579,140239.8493356045
1580,195199.77037346142
1581,161587.23173430815
1582,125612.79172164592
1583,322349.76678179135
1584,228481.63986596113
1585,142739.8803915301
1586,69414.83986587783
1587,92960.78339055093
1588,145224.75696642348
1589,90506.0682533311
1590,121090.26515384138
1591,86485.38598276259
1592,119775.42116314793
1593,114694.99395130147
1594,150982.2016634481
1595,96970.5479814447
1596,234034.39772398688
1597,187868.70190148297
1598,192757.09704509506
1599,175296.59850353675
1600,158424.68528212333
1601,63206.8252678398
1602,116551.46167510937
1603,73399.60960277717
1604,275451.5101498914
1605,234905.4694688068
1606,166856.30203095678
1607,169704.4779416299
1608,225429.68807495324
1609,207729.06301735004
1610,168134.7295181237
1611,130660.00199465491
