Id,SalePrice
1461,122118.17956266121
1462,167993.48430007443
1463,192027.14025822247
1464,192401.2911718562
1465,180398.15476107955
1466,173851.4385016286
1467,175410.20427917017
1468,168273.03255284543
1469,175838.57039959345
1470,129518.60509545672
1471,195025.77479210423
1472,96128.82186169231
1473,100574.96911854729
1474,150440.33661692255
1475,116052.96584964127
1476,389997.017988637
1477,257073.39834681587
1478,283683.3935312994
1479,275451.08482226665
1480,495424.14094798436
1481,317383.8421010751
1482,204134.56855603037
1483,174326.39510147067
1484,163894.88313049683
1485,177061.7707297307
1486,191376.90888970124
1487,343142.8913063529
1488,238934.47721405933
1489,217218.01581772917
1490,224804.12459124395
1491,192603.51188669298
1492,88091.09855465793
1493,179808.32229260204
1494,298928.98694034445
1495,293601.1326501814
1496,221721.2776284114
1497,185146.23918439398
1498,163958.61459339806
1499,157526.94661641182
1500,153889.86450888315
1501,185578.99571099126
1502,149222.93120278127
1503,293876.1463692692
1504,239474.62111938142
1505,214078.70788809375
1506,194074.82270115011
1507,255045.688382954
1508,195069.20877379528
1509,163268.5429173487
1510,154345.68196595664
1511,147940.26878569863
1512,179823.44340170818
1513,134025.88079659775
1514,161924.631124818
1515,197124.47029227857
1516,148387.05711569314
1517,163182.30680562204
1518,136016.63246112494
1519,242943.44319009618
1520,136323.76430171018
1521,138160.55994912033
1522,169824.45116103988
1523,112760.68420918245
1524,123488.67569550642
1525,126131.61403276482
1526,116113.38545863109
1527,109512.62239797786
1528,134995.78503076456
1529,153120.2327961273
1530,156986.46336679597
1531,118642.93817293276
1532,90389.4738620453
1533,158782.64778922484
1534,117436.66241058215
1535,152633.00474781526
1536,106197.86547418365
1537,77368.22092894455
1538,165607.579597729
1539,200914.96982236838
1540,94914.25702985865
1541,142072.0974860649
1542,139889.01516603812
1543,215359.03335896222
1544,75870.94873180354
1545,106670.6444494391
1546,142996.47235834034
1547,142081.16270391224
1548,136278.87716090825
1549,114279.90084753637
1550,134318.3441782798
1551,101417.12670603977
1552,151997.0182829605
1553,145342.51140401053
1554,115878.7537778512
1555,166221.17661932835
1556,88724.86945697088
1557,100027.23434463628
1558,92669.55425528139
1559,87531.96431903583
1560,133228.20900895938
1561,143342.66980108758
