Id,SalePrice
1461,126936.92
1462,152609.23
1463,179233.0
1464,182977.69
1465,188837.31
1466,181208.52
1467,171710.62
1468,175528.23
1469,173002.89
1470,126353.51
1471,185257.17
1472,95504.34
1473,98664.164
1474,150627.69
1475,122592.33
1476,349029.3
1477,258818.69
1478,307175.5
1479,302371.12
1480,453574.66
1481,307776.22
1482,210628.78
1483,178369.39
1484,168891.22
1485,171600.56
1486,193817.06
1487,314477.94
1488,237054.84
1489,205217.02
1490,213554.12
1491,199642.38
1492,109534.62
1493,162828.78
1494,309360.28
1495,295945.25
1496,227273.27
1497,196858.12
1498,155041.14
1499,153930.06
1500,162755.73
1501,178227.34
1502,161070.22
1503,270701.16
1504,230755.03
1505,220456.22
1506,190680.5
1507,237562.62
1508,196839.8
1509,167663.77
1510,155727.2
1511,153495.19
1512,168552.19
1513,139375.1
1514,151910.42
1515,188056.75
1516,151670.72
1517,150096.1
1518,137879.7
1519,208826.2
1520,139544.72
1521,145715.2
1522,159186.83
1523,115927.51
1524,124565.88
1525,126210.45
1526,125744.85
1527,108533.336
1528,130800.86
1529,148189.61
1530,161029.8
1531,120318.78
1532,107748.82
1533,140786.72
1534,116272.17
1535,147826.2
1536,118069.21
1537,88740.11
1538,172191.0
1539,233612.05
1540,122286.5
1541,143620.3
1542,142966.97
1543,183245.8
1544,88381.586
1545,106413.24
1546,123391.11
1547,134360.83
1548,132017.94
1549,116090.02
1550,143526.69
1551,117826.76
1552,130063.67
1553,145898.19
1554,108724.984
1555,180365.97
1556,120089.58
1557,127364.27
1558,96010.05
1559,123915.56
1560,144359.2
1561,149650.88
1562,127593.28
1563,122040.55
1564,159630.1
1565,146229.12
1566,221873.33
1567,87742.89
1568,224307.78
1569,142959.14
1570,130544.51
1571,126305.44
1572,142079.98
1573,215339.67
1574,131786.92
1575,207937.8
1576,223494.11
1577,199291.14
1578,149971.9
1579,142277.89
1580,191533.16
1581,140430.69
1582,127994.91
1583,307702.44
1584,242484.58
1585,140995.11
1586,76903.96
1587,102557.305
1588,142307.48
1589,100573.17
1590,131235.1
1591,103377.53
1592,127293.31
1593,117614.945
1594,138153.25
1595,132903.1
1596,229431.66
1597,193211.89
1598,194060.53
1599,178614.38
1600,179011.64
1601,74739.36
1602,113525.414
1603,93197.945
1604,292324.1
1605,248174.4
1606,164756.45
1607,169185.66
1608,213998.92
1609,190347.27
1610,165451.89
1611,144055.22
1612,165188.1
1613,156281.56
1614,117770.664
1615,86381.445
1616,82100.664
1617,87404.555
1618,125973.12
1619,130508.69
1620,159666.81
1621,134869.33
1622,148899.45
1623,265286.53
1624,201710.81
1625,130116.875
1626,160837.3
1627,184545.34
1628,265538.88
1629,175381.03
1630,342152.7
1631,206778.08
1632,248524.75
1633,170345.0
1634,184746.95
1635,180425.48
1636,164740.98
1637,186955.58
1638,208739.02
1639,184549.67
1640,239934.6
1641,188101.75
1642,225945.31
1643,231709.61
1644,221584.47
1645,194003.14
1646,161643.28
1647,160667.39
1648,142367.77
1649,139188.5
1650,124395.97
1651,125081.59
1652,94786.71
1653,99710.805
1654,153707.67
1655,143500.11
1656,148703.08
1657,151322.47
1658,151952.66
1659,128950.125
1660,150527.19
1661,444330.1
1662,361953.75
1663,386882.66
1664,445796.72
1665,318314.7
1666,339227.25
1667,348121.34
1668,335911.66
1669,306446.44
1670,346926.88
1671,261821.78
1672,450380.75
1673,301619.56
1674,258591.61
1675,196290.42
1676,196769.9
1677,213905.27
1678,432974.38
1679,405098.38
1680,321747.72
1681,254342.84
1682,319326.8
1683,194326.42
1684,173214.27
1685,176494.67
1686,170467.69
1687,165333.11
1688,187582.11
1689,188886.27
1690,182513.42
1691,172729.64
1692,270115.97
1693,169389.12
1694,182415.77
1695,170616.14
1696,255142.38
1697,169545.4
1698,329427.78
1699,347152.53
1700,247965.25
1701,270313.22
1702,252766.75
1703,248323.84
1704,290657.97
1705,221723.61
1706,396024.56
1707,218822.36
1708,216938.25
1709,262015.03
1710,221818.94
1711,271522.16
1712,248978.1
1713,271442.1
1714,219443.56
1715,201932.81
1716,175202.3
1717,163147.8
1718,137750.81
1719,207234.53
1720,245011.0
1721,166956.78
1722,131162.42
1723,159981.52
1724,207776.6
1725,237344.97
1726,190219.39
1727,171382.47
1728,186188.38
1729,162128.36
1730,162989.44
1731,122679.29
1732,130945.67
1733,124711.32
1734,130494.18
1735,134292.95
1736,119756.11
1737,340159.53
1738,213644.16
1739,285638.0
1740,214194.44
1741,186362.12
1742,175688.25
1743,173800.55
1744,294055.94
1745,232778.64
1746,241423.97
1747,217149.77
1748,213076.45
1749,162856.9
1750,150126.25
1751,226779.11
1752,120228.67
1753,141264.89
1754,203528.23
1755,165717.92
1756,124777.375
1757,120604.68
1758,146907.38
1759,156527.05
1760,159776.0
1761,150087.73
1762,167977.58
1763,167711.89
1764,119997.945
1765,176025.17
1766,165570.7
1767,185519.58
1768,146806.73
1769,162093.58
1770,142970.5
1771,140330.95
1772,140610.92
1773,133441.75
1774,138706.6
1775,133807.83
1776,129284.72
1777,116251.45
1778,140237.62
1779,122364.96
1780,164222.95
1781,133446.02
1782,97659.43
1783,128538.945
1784,103570.08
1785,117429.984
1786,144656.17
1787,166899.48
1788,67440.48
1789,102126.26
1790,88465.23
1791,173927.55
1792,152406.33
1793,144731.4
1794,142863.73
1795,140636.9
1796,126565.3
1797,128276.78
1798,124589.11
1799,114964.98
1800,134182.66
1801,129599.0
1802,146365.55
1803,148880.88
1804,142077.92
1805,137668.44
1806,119961.49
1807,138511.58
1808,118566.31
1809,130808.19
1810,139015.03
1811,112208.89
1812,114222.31
1813,115019.54
1814,99399.22
1815,66843.1
1816,105289.64
1817,141827.11
1818,139417.97
1819,113762.32
1820,82107.51
1821,126959.555
1822,152679.27
1823,64549.08
1824,137422.55
1825,140488.98
1826,105366.98
1827,110424.71
1828,139459.53
1829,119431.06
1830,135099.08
1831,152243.88
1832,125628.44
1833,140372.34
1834,129551.58
1835,152268.33
1836,133796.16
1837,100463.46
1838,132010.78
1839,92310.84
1840,156142.75
1841,145001.56
1842,93153.34
1843,142364.39
1844,138246.8
1845,134630.61
1846,149023.34
1847,172750.33
1848,76037.24
1849,114618.805
1850,120346.53
1851,146168.33
1852,122874.53
1853,141102.5
1854,164536.3
1855,158236.27
1856,217890.45
1857,177982.89
1858,157670.31
1859,129377.71
1860,156931.38
1861,129564.39
1862,266550.0
1863,264039.78
1864,264039.78
1865,314241.3
1866,317899.38
1867,238430.48
1868,287897.6
1869,200091.69
1870,238914.02
1871,253174.92
1872,169494.28
1873,226264.69
1874,138197.53
1875,200720.22
1876,192752.27
1877,213869.28
1878,211651.89
1879,131251.0
1880,133767.75
1881,248636.64
1882,257132.16
1883,201350.95
1884,216507.4
1885,250722.11
1886,287546.94
1887,203791.97
1888,275684.47
1889,165935.5
1890,130010.734
1891,140058.95
1892,106655.34
1893,134247.52
1894,129001.99
1895,144885.23
1896,113620.82
1897,116973.52
1898,107306.15
1899,151438.55
1900,143304.92
1901,165109.0
1902,150898.58
1903,216308.62
1904,142713.75
1905,183788.95
1906,162791.92
1907,201508.17
1908,111868.64
1909,128933.68
1910,120914.43
1911,190343.17
1912,279825.25
1913,145529.31
1914,64354.523
1915,313339.56
1916,73204.75
1917,250978.27
1918,135098.38
1919,156837.58
1920,158501.92
1921,373071.94
1922,327814.3
1923,203829.92
1924,215812.83
1925,226398.86
1926,359764.97
1927,136551.23
1928,158999.7
1929,122126.13
1930,133000.17
1931,138933.53
1932,134139.3
1933,176430.92
1934,179128.44
1935,177949.7
1936,185475.94
1937,179732.22
1938,175115.84
1939,255608.08
1940,189311.19
1941,177714.53
1942,189567.12
1943,190585.11
1944,326773.88
1945,390352.56
1946,163283.5
1947,297654.53
1948,175044.88
1949,226976.47
1950,172502.39
1951,252833.33
1952,221777.17
1953,167263.19
1954,191546.52
1955,143661.39
1956,274601.97
1957,167827.77
1958,290613.47
1959,144315.64
1960,118004.29
1961,122900.36
1962,97075.5
1963,101812.29
1964,112185.625
1965,148758.25
1966,143264.47
1967,297383.22
1968,410867.88
1969,396218.3
1970,433313.8
1971,406197.28
1972,347370.12
1973,275774.7
1974,326585.78
1975,436842.0
1976,286326.16
1977,355455.16
1978,355741.1
1979,350541.28
1980,200223.08
1981,347225.66
1982,222378.7
1983,214149.3
1984,176816.56
1985,213480.11
1986,213669.58
1987,172818.45
1988,179958.55
1989,194096.97
1990,220678.11
1991,214205.1
1992,206967.38
1993,172483.06
1994,236249.75
1995,184351.86
1996,265636.94
1997,323626.8
1998,357391.12
1999,258213.03
2000,308899.66
2001,281619.8
2002,246848.52
2003,251190.61
2004,264310.75
2005,220675.25
2006,220969.78
2007,244108.81
2008,199560.34
2009,194460.33
2010,200255.34
2011,145151.7
2012,175078.33
2013,183722.88
2014,191988.97
2015,201228.95
2016,195446.67
2017,202143.53
2018,127724.51
2019,132511.23
2020,120910.81
2021,115650.055
2022,174220.33
2023,144410.55
2024,236030.86
2025,353059.03
2026,183107.0
2027,159251.7
2028,162314.67
2029,173764.2
2030,268200.25
2031,233212.72
2032,247149.6
2033,267788.75
2034,167154.97
2035,205456.5
2036,185146.3
2037,190537.69
2038,282178.7
2039,199853.2
2040,344850.56
2041,269341.4
2042,204775.0
2043,171872.77
2044,180387.48
2045,213548.25
2046,159248.31
2047,147642.83
2048,136954.03
2049,136992.56
2050,180168.1
2051,109714.195
2052,134712.36
2053,144487.58
2054,89759.94
2055,161905.44
2056,134076.0
2057,127689.54
2058,209000.5
2059,141616.55
2060,162005.0
2061,159589.45
2062,139201.23
2063,116095.43
2064,143580.08
2065,126508.53
2066,159913.83
2067,138840.94
2068,138037.06
2069,89888.9
2070,107319.71
2071,97136.164
2072,133877.81
2073,135726.53
2074,166918.14
2075,146242.39
2076,121828.875
2077,148755.22
2078,131118.11
2079,134167.88
2080,120102.42
2081,122172.195
2082,133602.33
2083,144130.88
2084,111308.29
2085,131642.72
2086,118026.85
2087,117188.16
2088,102767.35
2089,90871.055
2090,132966.67
2091,124444.414
2092,128848.914
2093,133526.05
2094,128857.01
2095,142570.72
2096,92037.164
2097,97836.75
2098,144020.78
2099,68934.42
2100,119269.54
2101,130687.984
2102,136701.8
2103,105798.71
2104,133820.9
2105,136923.14
2106,84263.66
2107,193991.4
2108,114279.72
2109,111418.305
2110,128738.195
2111,152272.45
2112,141061.0
2113,121298.26
2114,113953.15
2115,153695.6
2116,113327.98
2117,149209.0
2118,118711.83
2119,113554.836
2120,112812.08
2121,107984.24
2122,101283.8
2123,93107.14
2124,163006.81
2125,133207.47
2126,161914.58
2127,144856.0
2128,137815.61
2129,111236.72
2130,140121.95
2131,142019.81
2132,114554.21
2133,117452.305
2134,117096.54
2135,103976.24
2136,83341.89
2137,124329.664
2138,136977.25
2139,147192.97
2140,137072.95
2141,139801.22
2142,135560.72
2143,138161.16
2144,127579.28
2145,136427.56
2146,148981.61
2147,183613.42
2148,134549.38
2149,142802.64
2150,214538.4
2151,110451.02
2152,155268.42
2153,153965.05
2154,109649.414
2155,126543.86
2156,234392.36
2157,232217.7
2158,241180.31
2159,211351.12
2160,170504.47
2161,244657.4
2162,351854.53
2163,323684.0
2164,249460.83
2165,183394.58
2166,141270.25
2167,204026.77
2168,205407.47
2169,195216.11
2170,218464.03
2171,148397.88
2172,140447.98
2173,163626.58
2174,238984.75
2175,288766.56
2176,309493.97
2177,253893.83
2178,218530.2
2179,144814.78
2180,214894.61
2181,200266.33
2182,225516.33
2183,200185.38
2184,132462.34
2185,129883.28
2186,143352.89
2187,145945.8
2188,148032.38
2189,178497.19
2190,88373.125
2191,92658.914
2192,92678.86
2193,97490.85
2194,102859.734
2195,113246.3
2196,109665.836
2197,112655.22
2198,144242.66
2199,158003.16
2200,144692.44
2201,143808.08
2202,192001.03
2203,165263.16
2204,189366.39
2205,135287.6
2206,142233.58
2207,211398.47
2208,233435.61
2209,197924.95
2210,117887.2
2211,112541.45
2212,112265.47
2213,101410.05
2214,136411.66
2215,104416.44
2216,147627.89
2217,81606.58
2218,92498.16
2219,73154.44
2220,79005.19
2221,314823.44
2222,260266.22
2223,265273.78
2224,204393.75
2225,140426.12
2226,169686.8
2227,199477.44
2228,279241.12
2229,232539.11
2230,165427.19
2231,215413.8
2232,178344.92
2233,179048.44
2234,229072.38
2235,224634.2
2236,265322.25
2237,343761.7
2238,190716.39
2239,118649.47
2240,157767.83
2241,156462.2
2242,132661.8
2243,130487.71
2244,93489.56
2245,91166.28
2246,145197.83
2247,103111.06
2248,123056.49
2249,124373.33
2250,133602.64
2251,129840.14
2252,164497.78
2253,164690.34
2254,177587.16
2255,187211.2
2256,179830.03
2257,205059.05
2258,170015.16
2259,177971.77
2260,153171.81
2261,187950.28
2262,201264.34
2263,336805.84
2264,435686.97
2265,177810.69
2266,271447.3
2267,364442.4
2268,373400.7
2269,163926.55
2270,174933.97
2271,228422.06
2272,199988.16
2273,169062.08
2274,174801.73
2275,167080.47
2276,171997.78
2277,194277.2
2278,153119.2
2279,124661.27
2280,122632.43
2281,163965.69
2282,171785.2
2283,100303.445
2284,108276.04
2285,137531.5
2286,129706.24
2287,346310.72
2288,276699.97
2289,378772.34
2290,427215.3
2291,325561.2
2292,425415.16
2293,439829.84
2294,377005.47
2295,442067.53
2296,284180.78
2297,322185.34
2298,330025.4
2299,379250.34
2300,322252.1
2301,301225.9
2302,252905.84
2303,246859.17
2304,259824.22
2305,188396.44
2306,192726.98
2307,195088.62
2308,235730.55
2309,273681.03
2310,216461.03
2311,199060.25
2312,177172.6
2313,177262.72
2314,175578.89
2315,175385.06
2316,198549.23
2317,175244.25
2318,176819.22
2319,174915.02
2320,175929.95
2321,246818.45
2322,171150.64
2323,175601.62
2324,170438.39
2325,210439.52
2326,167638.73
2327,209970.12
2328,223599.66
2329,183083.52
2330,177997.45
2331,348101.84
2332,397604.03
2333,312341.94
2334,265806.7
2335,268436.2
2336,321312.9
2337,207185.75
2338,275152.84
2339,234590.58
2340,371177.8
2341,223866.72
2342,238512.61
2343,223452.19
2344,236414.67
2345,243209.95
2346,212468.92
2347,199958.38
2348,225654.6
2349,178956.27
2350,295409.72
2351,258695.38
2352,240578.27
2353,255794.42
2354,128733.555
2355,154086.98
2356,153837.47
2357,199711.39
2358,200204.03
2359,125332.52
2360,118016.52
2361,136973.92
2362,263475.8
2363,138712.98
2364,146798.14
2365,212400.75
2366,190752.31
2367,233128.0
2368,206633.5
2369,231589.72
2370,173205.98
2371,175610.69
2372,194802.11
2373,269000.25
2374,285426.1
2375,244489.62
2376,274015.4
2377,326005.7
2378,146242.23
2379,207431.0
2380,151543.34
2381,163252.22
2382,188623.17
2383,204775.28
2384,224457.1
2385,159167.31
2386,144153.81
2387,139371.81
2388,116858.5
2389,131463.83
2390,142933.61
2391,136975.55
2392,112101.484
2393,160954.9
2394,145823.4
2395,182251.11
2396,143860.73
2397,183397.2
2398,125658.49
2399,70611.195
2400,70724.94
2401,117262.24
2402,137490.28
2403,146835.47
2404,148904.92
2405,159264.58
2406,139508.5
2407,132519.08
2408,139207.97
2409,132947.97
